"id","index","type","score","date","speaker","party","function","role","paragraphs_count","house","highlight text"
"nl.proc.ob.d.h-tk-20072008-4880-4921.1.14.1","nl.proc","speech",0.008278136,"2008-04-01","Marijnissen","SP","De heer","mp",10,"commons"," zal iedereen stelling moeten nemen in de discussie over de misdadige oproepen en praktijken van extremisten. Laat iedereen dat doen, in gesprekken en in debatten, op straat en in de kantine. De open democratische samenleving verdient actief burgerschap, neen, kan niet zonder actief burgerschap. Geen angst, maar zelfvertrouwen en hoop, want de verlokkingen van de vrijheden <em>verbonden</em> aan de moderniteit zullen uiteindelijk iedereen overtuigen."
"nl.proc.ob.d.h-tk-20092010-22-1865.1.11.52","nl.proc","speech",0.008278136,"2009-11-10","Besselink","PvdA","Mevrouw","mp",14,"commons"," vrijgemaakt voor een hbo-instelling in Almere. Wel moet deze nieuwe hogeschool sterk <em>verbonden</em> zijn met de regionale bedrijvigheid. De relatie met het mkb in de omgeving moet vanaf het begin op orde zijn. Daarnaast verzoek ik de minister, de werkgroep voor de heroverwegingen te vragen een oplossing te zoeken voor het gat tussen de kinderbijslag en"
"nl.proc.ob.d.h-tk-20142015-57-8.1.5.1","nl.proc","speech",0.008278136,"2015-02-26","De Graaf","PVV","De heer","mp",10,"commons"," misdrijf, nationaliteitsrechtelijke consequenties kunnen worden <em>verbonden</em>.  Kortom, met dit wetsvoorstel worden niet meer dan een paar kruimels binnengehaald. Van slechts een paar patatjihadi's die hun weg naar het kalifaat van de Islamitische Staat vonden, wordt het paspoort uiteindelijk ingetrokken. Het gaat om figuren die het toch al niet hoog op"
"nl.proc.ob.d.h-tk-20142015-36-9.1.12.26","nl.proc","speech",0.008278136,"2014-12-11","Elias","VVD","De heer","mp",8,"commons"," leuk idee en de moeite waard om op te pikken, want er zitten goede en nuttige elementen in. We zien kansen en voordelen, maar er zullen ongetwijfeld, zoals altijd, nadelen aan <em>verbonden</em> zijn. Laten we echter kijken naar dat deel van het glas dat halfvol is en niet beginnen met te zeggen wat er halfleeg is en waarom het niet zou kunnen. Het is een"
"nl.proc.ob.d.h-tk-20152016-11-6.1.11.1","nl.proc","speech",0.008278136,"2015-10-07","Segers","ChristenUnie","De heer","mp",10,"commons"," ontkennen als onze gezamenlijke geschiedenis. De geschiedenis heeft ons aan elkaar <em>verbonden</em>. Als je dan zozeer bij elkaar hoort, kun je maar beter alles op alles zetten om de relatie zo goed mogelijk te laten zijn. Dat is althans de onverminderde inzet van de fractie van de ChristenUnie.  Zoals je in relaties elkaar bij tijd en wijle elkaar goed in de"
"nl.proc.ob.d.h-tk-20152016-31-26.1.11.1","nl.proc","speech",0.008278136,"2015-12-01","Kerstens","PvdA","De heer","mp",8,"commons"," nu in Brabant geëxperimenteerd en krijgen werkgevers een totaalbeeld van de kosten die zijn <em>verbonden</em> aan het hier of elders laten verrichten van werkzaamheden.  Wanneer het om de Participatiewet gaat, is het bovenal ook zaak dat mensen die op een uitkering zijn aangewezen fair en met respect worden behandeld, waarbij rekening wordt gehouden met"
"nl.proc.ob.d.h-tk-20142015-88-7.1.8.1","nl.proc","speech",0.008278136,"2015-05-27","Recourt","PvdA","De heer","mp",10,"commons"," risico's aan <em>verbonden</em> zijn, maar eigenlijk vind ik dat niet het grootste risico. Het slachtoffer zal begrijpen dat als hij pleit voor levenslang — dat zal overigens zelden voorkomen — of een stevige straf, dit dan niet het enige is.  Een veel groter risico ligt er op het punt van de bewijsmiddelen. Het slachtoffer zou kunnen zeggen: zo is het helemaal"
"nl.proc.ob.d.h-tk-20142015-23-6.1.13.3","nl.proc","speech",0.008278136,"2014-11-12","Dijkgraaf","SGP","De heer","mp",8,"commons"," niet op slot moeten zetten, want dat is niet goed. Zeker jonge bedrijven moeten kunnen groeien en ook bedrijven die daar brood in zien. Je zou dan kunnen zeggen dat het oorspronkelijke wetsvoorstel dat er voor de nota van wijziging lag, prima was. Wij vonden het echter wel erg ruim, zeker als je bekijkt welke problemen daarmee <em>verbonden</em> zijn. Daarom"
"nl.proc.ob.d.h-tk-20142015-22-25.1.8.7","nl.proc","speech",0.008278136,"2014-11-11","Omtzigt","CDA","De heer","mp",12,"commons"," helpen als de staatssecretaris deze vragen zou willen beantwoorden en wellicht een paar wijzigingen zou willen voorstellen. Het personeelsfeest op de eigen locatie is onbelast, maar klopt het dat dit niet geldt voor een feest voor werknemers van een <em>verbonden</em> vennootschap? Zou het niet logischer zijn dat een personeelsfeest voor het gehele personeel"
"nl.proc.ob.d.h-tk-20142015-8-3.1.11.1","nl.proc","speech",0.008278136,"2014-10-01","Segers","ChristenUnie","De heer","mp",11,"commons","Voorzitter. Het Koninkrijk der Nederlanden is als een huwelijk. De geschiedenis heeft het Caribisch en het Europees deel van ons Koninkrijk aan elkaar gegeven en aan elkaar <em>verbonden</em>. We horen bij elkaar in goede dagen en in kwade dagen. Scheiden is geen optie. Dat uitgangspunt is de ultieme aanmoediging om iets moois van het huwelijk te maken"
"nl.proc.ob.d.h-tk-20152016-23-3.1.8.3","nl.proc","speech",0.008278136,"2015-11-11","Eijsink","PvdA","Mevrouw","mp",8,"commons",". Mijn fractie zou het toejuichen als we daar als Kamer eens over zouden kunnen spreken. Stabiliteit, ook voor onze militairen, is van belang voor de toekomst. Gelet op de reactie van 15 september van de minister zou ik haar willen vragen hoe de motie-Van der Staaij II over het meerjarenperspectief kan worden <em>verbonden</em> aan mogelijke meerjarenplannen"
"nl.proc.ob.d.h-tk-20142015-29-3.1.7.13","nl.proc","speech",0.008278136,"2014-11-26","Schut-Welkzijn","VVD","Mevrouw","mp",9,"commons","De familie Stijnman luistert vandaag mee. Ik heb Norbert Stijnman deze week nog gesproken. Hij stond toen met zijn handen in de chocola. Hij zal zich <em>verbonden</em> voelen met de heer Klein. We moeten echter eerst de financiële doorberekening bekijken. Zoals de heer Klein weet, is de VVD een partij van financiële degelijkheid. Ik heb geluiden gehoord"
"nl.proc.ob.d.h-tk-20142015-28-31.1.17.1","nl.proc","speech",0.008278136,"2014-11-25","Segers","ChristenUnie","De heer","mp",10,"commons"," prostitutie ontdekte tot haar verrassing dat de dader, de mensenhandelaar, in een open inrichting zat en de weekenden vrij kreeg. Volgens de staatssecretaris is zij daarover geïnformeerd, maar dat is pas gebeurd nadat de dader het eerste weekend vrij had gekregen. Daar zijn geen verdere voorwaarden aan <em>verbonden</em>. Zou het ter bescherming van het slachtoffer"
"nl.proc.ob.d.h-tk-20142015-43-21.1.8.5","nl.proc","speech",0.008278136,"2015-01-20","Schouw","D66","De heer","mp",11,"commons"," wetsvoorstellen met elkaar <em>verbonden</em> zijn. Als er een sneuvelt, zullen de andere daarmee ook automatisch door het ijs zakken.  Helemaal tot slot wil ik Bureau Wetgeving van de Kamer buitengewoon bedanken. Ik heb zelden zo'n hardwerkende club gezien. Het bureau heeft mij enorm geholpen met de amendementen. Hetzelfde geldt voor de medewerkers op het"
"nl.proc.ob.d.h-tk-20142015-38-19.1.6.1","nl.proc","speech",0.008278136,"2014-12-17","Merkies","SP","De heer","mp",8,"commons"," wel een aantal belangrijke verschillen. Zo is er aan FATCA een sanctiemechanisme <em>verbonden</em>. Kan de staatssecretaris bevestigen dat die afspraken nog ontbreken binnen de CRS (Common Reporting Standard)? Er zijn afspraken gemaakt over een zogeheten multilateral competent authority agreement. Binnen dat multilaterale akkoord, waarbij zich inmiddels"
"nl.proc.ob.d.h-tk-20152016-37-35.1.5.1","nl.proc","speech",0.008278136,"2015-12-15","Gesthuizen","SP","Mevrouw","mp",12,"commons"," consequenties worden eraan <em>verbonden</em> als zou blijken dat Turkije inderdaad mensenrechten van vluchtelingen schendt door bijvoorbeeld de manier waarop mensen worden vastgehouden, gedetineerd? Draagt het kabinet dan alsnog gewoon bij aan de 3 miljard euro die beloofd is aan Turkije? Welke afspraken zijn hierover gemaakt, met name op het punt van de"
"nl.proc.ob.d.h-tk-20092010-90-7463.1.11.4","nl.proc","speech",0.008122175,"2010-06-23","Dijkgraaf","SGP","De heer","mp",1,"commons",". Die zou dus gefinancierd moeten worden door het Rijk. Daar komt nog bij dat je je van de <em>verbinding</em> tussen de A4 en de A44 zou kunnen afvragen of dat niet een pakkie-an is voor het Rijk. Mijn belangrijkste argument is echter dat de verbreding van de A4 toch wel zou moeten plaatsvinden, ook als wij het niet over de RijnlandRoute zouden hebben. Verkeerstechnisch gesproken ben ik akkoord, maar als je die 55% gaat berekenen zou je de financiering toch eruit kunnen halen?"
"nl.proc.ob.d.h-tk-20122013-42-6.1.4.7","nl.proc","speech",0.008122175,"2013-01-22","De Rouwe","CDA","De heer","mp",1,"commons"," klassieke lijn. Dat betekent dat de \"h\" en de \"s\" van \"hoge snelheid\" weg zijn. Klopt dat? En waarom kiest de staatssecretaris er niet voor om te handhaven, terwijl zij daar nu wel de middelen voor heeft? Ten slotte vraag ik de staatssecretaris of zij overweegt om, los van de NS, te zorgen voor een adequate en snelle <em>verbinding</em> van Amsterdam naar Brussel."
"nl.proc.ob.d.h-tk-20122013-90-37.1.12.78","nl.proc","speech",0.008122175,"2013-06-04","Heerma","CDA","De heer","mp",1,"commons","Dit is een centraal onderdeel van dit debat en al helemaal van de <em>verbinding</em> met de andere debatten. Het regeerakkoord koppelt het vergroten van de mogelijkheden voor de publieke omroep om andere inkomstenbronnen te verwerven direct aan de 45 miljoen à 50 miljoen extra taakstelling van de 100 miljoen. Tegelijkertijd hoor ik de staatssecretaris"
"nl.proc.ob.d.h-tk-20122013-36-25.1.13.15","nl.proc","speech",0.008122175,"2012-12-18","Bisschop","SGP","De heer","mp",1,"commons","De heer Schouw mag die knipoog daar zeker in zien. De <em>verbinding</em> die ik heb gelegd, is de vraag die ik heb gesteld aan de minister. Het gaat straks om het vaststellen van gewetensbezwaren bij ambtenaren. Mijn vraag is hoe die vastgesteld gaan worden. Ik kan mij nauwelijks voorstellen dat het legitiem is om een vraag op te nemen in het"
"nl.proc.ob.d.h-tk-20102011-28-57.1.8.23","nl.proc","speech",0.008122175,"2010-11-30","Aptroot","VVD","De heer","mp",1,"commons"," geven. Die moeten wij dan vervolgens als Kamer goedkeuren. Bij de prijsvraag zal mijns inziens dan ook aangegeven moeten worden dat het project op die en die datum zal moeten zijn gerealiseerd. Wij gaan geen exclusiviteit voor een <em>verbinding</em> geven aan het bedrijfsleven om vervolgens te constateren dat die er over 20 jaar nog niet ligt. Dus dat is een goed punt van u. Dat voegen wij aan het lijstje toe."
"nl.proc.ob.d.h-tk-20102011-90-3.1.12.83","nl.proc","speech",0.008122175,"2011-06-08","Van Dam","PvdA","De heer","mp",1,"commons"," bebouwde kom wonen. Op die plekken hebben mensen op dit moment allemaal recht op een telefoonverbinding. Dat heeft jarenlang fantastisch dienstgedaan. Vandaag de dag vergt deelname aan de samenleving echter dat je ook op een normale manier kunt meedoen op internet, en echt, er zijn mensen die helemaal niet zo'n breedbandige <em>verbinding</em> kunnen krijgen"
"nl.proc.ob.d.h-tk-20112012-100-16.1.14.1","nl.proc","speech",0.008122175,"2012-06-26","Braakhuis","GroenLinks","De heer","mp",21,"commons"," gewone burgers, waarmee op grote schaal werd gegokt en risicovol gehandeld. Met het geld van gewone burgers werden producten ontwikkeld die niemand meer begreep. De sector raakte losgezongen van de maatschappij en verloor de eigenlijke taak – het zorgen voor zijn klanten, het belang van de werknemers en de <em>verbinding</em> met de samenleving – min of meer"
"nl.proc.ob.d.h-tk-20102011-30-19.1.9.254","nl.proc","speech",0.008122175,"2010-12-02","Verhoeven","D66","De heer","mp",1,"commons","Het hoofdstuk wonen is, althans in de ogen van D66, niet het sterkste hoofdstuk uit het regeerakkoord. Er zijn een paar lichtpuntjes, en wij beschouwen het kooprecht als een heel klein lichtpuntje, omdat het een goed idee is, ook omdat het een <em>verbinding</em> maakt tussen koop en huur. Ik ben blij dat de minister heeft toegezegd dat hij dat in goed"
"nl.proc.ob.d.h-tk-20102011-71-5.1.6.127","nl.proc","speech",0.008122175,"2011-04-07","Rouvoet","ChristenUnie","De heer","mp",1,"commons"," koppelen van de profielen van een vermist, niet verdacht persoon en een in de databank voor strafzaken opgenomen verdacht of veroordeeld persoon misschien zou kunnen bijdragen aan de oplossing van het misdrijf. Hoe kun je die profielen koppelen? Ik zie de <em>verbinding</em> niet. Hoe kun je een DNA-profiel van een vermiste koppelen aan een willekeurig DNA-profiel in de databank voor strafzaken? Dat lijkt me heel arbitrair."
"nl.proc.ob.d.h-tk-20122013-56-6.1.15.1","nl.proc","speech",0.008122175,"2013-02-28","Hoogland","PvdA","De heer","mp",1,"commons","Voorzitter. Ik houd het kort. We delen de wens om de frequentie van de huidige lijn richting Brussel te verhogen. We willen daarop graag actie van de NS. We willen ook dat de staatssecretaris de NS verzoekt, vriendelijk verzoekt maar ook wat minder vriendelijk verzoekt, om wat vaker te rijden op die <em>verbinding</em>. Verder vinden we het belangrijk dat"
"nl.proc.ob.d.h-tk-20072008-7218-7239.1.17.6","nl.proc","speech",0.008122175,"2008-06-25","Waalkens","PvdA","De heer","mp",1,"commons","Maar dat heeft niets te maken met de <em>verbinding</em> naar een politieke beweging. Ik heb de argumenten van de heer De Roon in dank aanvaard. Wij moeten nog wel even ingaan op de strafmaat, de bestraffing van de fysieke daad en de bestraffing van de handel eromheen. Ik ben het er absoluut mee eens dat die handel ook bestraft moet worden. De door mij"
"nl.proc.ob.d.h-tk-20092010-62-5440.1.13.21","nl.proc","speech",0.008122175,"2010-03-11","Atsma","CDA","De heer","mp",1,"commons",", de Boerderij en al die andere bladen die op de primaire sector zijn gericht. Het ministerie heeft daarin een eigen afweging gemaakt. De minister wil een <em>verbinding</em> maken tussen producent en consument en richt zich in dit geval vooral op de consument. Daar hebben meerdere fracties in de Kamer in de afgelopen jaren op aangedrongen. In die zin kan"
"nl.proc.ob.d.h-tk-20062007-2351-2359.1.9.3","nl.proc","speech",0.008122175,"2007-02-06","Waalkens","PvdA","De heer","mp",1,"commons"," deze vraagt om het tot stand brengen van een <em>verbinding</em> met de Nb-wet. Wij willen dat hele pakket kunnen overzien, voordat wij het toetsingskader vaststellen als zijnde een interim-kader."
"nl.proc.ob.d.h-tk-20122013-17-2.1.4.132","nl.proc","speech",0.008122175,"2012-10-31","Mark Rutte","VVD","De heer","mp",1,"commons","Partijen als CDA, VVD en Partij van de Arbeid zijn alle drie klassieke volkspartijen. Het zijn partijen die natuurlijk altijd zoeken naar de <em>verbinding</em> met allerlei groepen in de samenleving en zich realiseren dat we een fatsoenlijk land hebben dat fatsoenlijk bestuurd moet worden, dat we een fantastische democratie hebben maar dat het ook zaak is"
"nl.proc.ob.d.h-tk-20132014-20-11.1.7.26","nl.proc","speech",0.008122175,"2013-11-06","Jacobi","PvdA","Mevrouw","mp",1,"commons"," Flevoland is het niet makkelijk om dat gebied open te krijgen. Misschien kan mevrouw Lodders ons nog helpen, zodat we toch nog een mooie ecologische <em>verbinding</em> kunnen maken, waardoor de beesten meer ruimte krijgen en ze niet hoeven te verhongeren."
"nl.proc.ob.d.h-tk-20052006-5203-5248.1.8.25","nl.proc","speech",0.008122175,"2006-06-01","Dijksma","PvdA","Mevrouw","mp",1,"commons"," dan niet met twee maten gaan meten. Wij moeten niet op het moment dat er een A6/A9 moet worden aangelegd, snel door de bocht gaan, terwijl wij op het moment dat er een ov-<em>verbinding</em> naar het Noorden moet komen, opeens zeggen: nu gaan wij de Duivesteijnbijbel er even bijslepen. Zo werkt het dus niet!"
"nl.proc.ob.d.h-tk-20052006-5203-5248.1.12.9","nl.proc","speech",0.008122175,"2006-06-01","Van der Ham","D66","De heer","mp",1,"commons","Ik zou zelfs willen zeggen: met name op het CDA. Ik heb mijn collega's van de Partij van de Arbeid en de VVD niet zonder reden genoemd. Ook al kan ik hen wel betichten van enige wankelmoedigheid vanwege het feit dat zij toch weer hun hand uitsteken en net doen alsof er echt nog wel een mogelijkheid bestaat voor de snelle <em>verbinding</em>, zij zijn in"
"nl.proc.ob.d.h-tk-20112012-61-8.1.35.6","nl.proc","speech",0.008122175,"2012-03-08","Dijsselbloem","PvdA","De heer","mp",1,"commons"," zeggen dat zij dit er nu bij krijgen. Het is prima dat zij worden gekozen door de medezeggenschapsraden. Hierdoor is de <em>verbinding</em> daarmee ook al aangebracht. Maar laten wij niet van dezelfde mensen steeds een nieuwe opdracht vragen, want dat is gewoon te veel. Het is een praktische benadering. Volgens mij wil de minister, net als ik, dat juist veel"
